0,1
0.010920822620391846,0.009854555130004883
0.006085336208343506,0.005205601453781128
0.0059056878089904785,0.004497826099395752
0.006235748529434204,0.004737377166748047
0.0066509246826171875,0.005050718784332275
0.0072193145751953125,0.005380034446716309
0.008021384477615356,0.005741238594055176
0.009161502122879028,0.006161540746688843
0.01071271300315857,0.006654709577560425
0.012688905000686646,0.007219940423965454
0.015066057443618774,0.007847905158996582
0.017666995525360107,0.00849202275276184
0.0202028751373291,0.009120374917984009
0.022389382123947144,0.009729206562042236
0.02417042851448059,0.01034700870513916
0.02541908621788025,0.010954201221466064
0.026233792304992676,0.01156914234161377
0.026792317628860474,0.012192696332931519
0.027088016271591187,0.012800365686416626
0.02706429362297058,0.013391971588134766
0.02684125304222107,0.013996362686157227
0.02652817964553833,0.01461842656135559
0.026405245065689087,0.015296220779418945
0.026521891355514526,0.016000896692276
0.026638180017471313,0.016696572303771973
0.026529967784881592,0.017394065856933594
0.026188760995864868,0.018134355545043945
0.025830894708633423,0.018960922956466675
0.025732576847076416,0.01989230513572693
0.02606445550918579,0.020903557538986206
0.02674165368080139,0.021928220987319946
0.027576029300689697,0.022930920124053955
0.02855512499809265,0.02392113208770752
0.029761314392089844,0.024893105030059814
0.031155824661254883,0.025813311338424683
0.03292745351791382,0.026737481355667114
0.03505975008010864,0.027612239122390747
0.03726392984390259,0.02837657928466797
0.039380162954330444,0.029053926467895508
0.04083868861198425,0.029539525508880615
0.04114285111427307,0.029850542545318604
0.04016035795211792,0.030075281858444214
0.038215577602386475,0.03036251664161682
0.03591051697731018,0.030878067016601562
0.033896833658218384,0.03172996640205383
0.03265008330345154,0.03292730450630188
0.032163023948669434,0.0343489944934845
0.0325281023979187,0.03595563769340515
0.03361213207244873,0.03758937120437622
0.035318523645401,0.03919306397438049
0.03753790259361267,0.04070764780044556
0.04014277458190918,0.04209679365158081
0.04289275407791138,0.04331180453300476
0.04579702019691467,0.04441514611244202
0.04861131310462952,0.04533112049102783
0.05088302493095398,0.04600551724433899
0.0518951416015625,0.04636061191558838
0.05116751790046692,0.04643881320953369
0.04914727807044983,0.046498000621795654
0.04648473858833313,0.046740055084228516
0.04415786266326904,0.047411203384399414
0.04281839728355408,0.04852193593978882
0.04265013337135315,0.04995465278625488
0.043334513902664185,0.051517367362976074
0.04450118541717529,0.05309203267097473
0.04579341411590576,0.05457395315170288
0.04706504940986633,0.055951446294784546
0.04799404740333557,0.05714899301528931
0.048501282930374146,0.058259010314941406
0.04854404926300049,0.05930304527282715
0.048625171184539795,0.060449302196502686
0.049296945333480835,0.061701565980911255
0.05118080973625183,0.06310787796974182
0.054991304874420166,0.06476888060569763
0.06062498688697815,0.06645327806472778
0.06762748956680298,0.06807047128677368
0.07465803623199463,0.06919893622398376
0.0795992910861969,0.06935727596282959
0.08132201433181763,0.06858745217323303
0.08023315668106079,0.06728222966194153
0.07754677534103394,0.06597226858139038
0.07552722096443176,0.06540852785110474
0.07421755790710449,0.06532588601112366
0.07354196906089783,0.06571027636528015
0.07224816083908081,0.0660790205001831
0.06970366835594177,0.06636697053909302
0.06599634885787964,0.0667075514793396
0.06204622983932495,0.06740948557853699
0.05866289138793945,0.06864842772483826
0.05657756328582764,0.0705312192440033
0.05626383423805237,0.07296082377433777
0.057656168937683105,0.07564279437065125
0.06056636571884155,0.07838514447212219
0.06428241729736328,0.08082625269889832
0.06897875666618347,0.08314099907875061
0.07413265109062195,0.08495110273361206
0.07938116788864136,0.08631011843681335
0.08459991216659546,0.087298184633255
0.08935946226119995,0.08779606223106384
0.09408608078956604,0.08814042806625366
0.0986136794090271,0.08821922540664673
